Index_x,CardNo,Sex,Major,AccessCardNo,Index_y,Date,Address,Access,Describe
3262,183262,女,18动漫设计,17112117,1355295,2019-04-14 08:04:00,飞凤轩[进门],1,允许通过
3262,183262,女,18动漫设计,17112117,1355942,2019-04-14 00:00:00,飞凤轩[出门],1,允许通过
3262,183262,女,18动漫设计,17112117,1356010,2019-04-14 19:39:00,飞凤轩[进门],1,允许通过
3262,183262,女,18动漫设计,17112117,1356274,2019-04-14 22:27:00,飞凤轩[进门],1,允许通过
3262,183262,女,18动漫设计,17112117,1357975,2019-04-15 16:02:00,飞凤轩[出门],1,允许通过
3262,183262,女,18动漫设计,17112117,1358436,2019-04-16 06:49:00,飞凤轩[出门],1,允许通过
3262,183262,女,18动漫设计,17112117,1358785,2019-04-16 19:20:00,飞凤轩[出门],1,允许通过
3262,183262,女,18动漫设计,17112117,1359681,2019-04-17 13:19:00,飞凤轩[进门],1,允许通过
3262,183262,女,18动漫设计,17112117,1362778,2019-04-19 21:44:00,飞凤轩[出门],1,允许通过
3262,183262,女,18动漫设计,17112117,1365544,2019-04-21 06:53:00,飞凤轩[出门],1,允许通过
3262,183262,女,18动漫设计,17112117,1365611,2019-04-21 08:14:00,飞凤轩[进门],1,允许通过
3262,183262,女,18动漫设计,17112117,1366477,2019-04-22 14:07:00,飞凤轩[进门],1,允许通过
3262,183262,女,18动漫设计,17112117,1368085,2019-04-23 06:50:00,飞凤轩[出门],1,允许通过
3262,183262,女,18动漫设计,17112117,1368634,2019-04-24 06:51:00,飞凤轩[出门],1,允许通过
3262,183262,女,18动漫设计,17112117,1373807,2019-04-27 07:35:00,飞凤轩[出门],1,允许通过
3262,183262,女,18动漫设计,17112117,1374759,2019-04-28 20:13:00,飞凤轩[进门],1,允许通过
3280,183280,男,18环境艺术,17832325,1377067,2019-04-28 19:42:00,第七教学楼[出门],1,允许通过
3284,183284,男,18环境艺术,1400774,1368968,2019-04-23 13:06:00,第七教学楼[进门],1,允许通过
3295,183295,女,18环境艺术,17455301,1340305,2019-04-04 15:35:00,飞凤轩[出门],1,允许通过
3295,183295,女,18环境艺术,17455301,1341030,2019-04-04 22:27:00,飞凤轩[出门],1,允许通过
3295,183295,女,18环境艺术,17455301,1341337,2019-04-02 15:19:00,飞凤轩[出门],1,允许通过
3295,183295,女,18环境艺术,17455301,1344103,2019-04-02 21:22:00,飞凤轩[进门],1,允许通过
3295,183295,女,18环境艺术,17455301,1344400,2019-04-29 08:56:00,飞凤轩[出门],1,允许通过
3295,183295,女,18环境艺术,17455301,1345796,2019-04-30 19:55:00,飞凤轩[出门],1,允许通过
3295,183295,女,18环境艺术,17455301,1345815,2019-04-30 00:00:00,飞凤轩[进门],1,允许通过
3295,183295,女,18环境艺术,17455301,1348078,2019-04-08 19:37:00,飞凤轩[进门],1,允许通过
3296,183296,女,18环境艺术,17263477,1337456,2019-04-03 15:20:00,飞凤轩[进门],1,允许通过
3296,183296,女,18环境艺术,17263477,1347985,2019-04-08 18:41:00,飞凤轩[进门],1,允许通过
3296,183296,女,18环境艺术,17263477,1348376,2019-04-09 08:47:00,飞凤轩[出门],1,允许通过
3296,183296,女,18环境艺术,17263477,1351241,2019-04-11 15:01:00,飞凤轩[进门],1,允许通过
3296,183296,女,18环境艺术,17263477,1357920,2019-04-15 14:51:00,飞凤轩[出门],1,允许通过
3297,183297,女,18环境艺术,17446981,1334948,2019-04-05 11:09:00,飞凤轩[出门],1,允许通过
3297,183297,女,18环境艺术,17446981,1335063,2019-04-05 12:14:00,飞凤轩[出门],1,允许通过
3297,183297,女,18环境艺术,17446981,1335092,2019-04-05 12:34:00,飞凤轩[进门],1,允许通过
3297,183297,女,18环境艺术,17446981,1335877,2019-04-06 18:22:00,飞凤轩[出门],1,允许通过
3297,183297,女,18环境艺术,17446981,1336461,2019-04-07 12:32:00,飞凤轩[出门],1,允许通过
3297,183297,女,18环境艺术,17446981,1336476,2019-04-07 12:45:00,飞凤轩[进门],1,允许通过
3297,183297,女,18环境艺术,17446981,1336772,2019-04-07 17:58:00,飞凤轩[出门],1,允许通过
3297,183297,女,18环境艺术,17446981,1336771,2019-04-07 17:58:00,飞凤轩[出门],1,允许通过
3297,183297,女,18环境艺术,17446981,1340763,2019-04-04 19:03:00,飞凤轩[进门],1,允许通过
3297,183297,女,18环境艺术,17446981,1343971,2019-04-02 19:51:00,飞凤轩[进门],1,允许通过
3297,183297,女,18环境艺术,17446981,1355740,2019-04-14 12:54:00,飞凤轩[出门],1,允许通过
3297,183297,女,18环境艺术,17446981,1355748,2019-04-14 12:57:00,飞凤轩[进门],1,允许通过
3297,183297,女,18环境艺术,17446981,1361211,2019-04-18 18:50:00,飞凤轩[进门],1,允许通过
3297,183297,女,18环境艺术,17446981,1362568,2019-04-19 00:00:00,飞凤轩[出门],1,允许通过
3297,183297,女,18环境艺术,17446981,1365779,2019-04-21 12:59:00,飞凤轩[进门],1,允许通过
3297,183297,女,18环境艺术,17446981,1366154,2019-04-21 19:40:00,飞凤轩[出门],1,允许通过
3297,183297,女,18环境艺术,17446981,1368267,2019-04-23 13:41:00,飞凤轩[出门],1,允许通过
3297,183297,女,18环境艺术,17446981,1368271,2019-04-23 13:47:00,飞凤轩[进门],1,允许通过
3297,183297,女,18环境艺术,17446981,1369334,2019-04-25 09:13:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1334703,2019-04-05 07:29:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1340353,2019-04-04 00:00:00,飞凤轩[进门],1,允许通过
3298,183298,女,18环境艺术,6603374,1340733,2019-04-04 18:45:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1341026,2019-04-04 22:23:00,飞凤轩[进门],1,允许通过
3298,183298,女,18环境艺术,6603374,1343808,2019-04-02 18:17:00,飞凤轩[进门],1,允许通过
3298,183298,女,18环境艺术,6603374,1344130,2019-04-02 21:43:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1344719,2019-04-29 17:31:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1344752,2019-04-29 17:47:00,飞凤轩[进门],1,允许通过
3298,183298,女,18环境艺术,6603374,1345065,2019-04-29 20:37:00,飞凤轩[进门],1,允许通过
3298,183298,女,18环境艺术,6603374,1345712,2019-04-30 00:00:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1348730,2019-04-09 19:44:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1351273,2019-04-11 15:19:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1351603,2019-04-11 22:43:00,飞凤轩[进门],1,允许通过
3298,183298,女,18环境艺术,6603374,1353922,2019-04-12 13:48:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1354563,2019-04-13 10:24:00,飞凤轩[进门],1,允许通过
3298,183298,女,18环境艺术,6603374,1354569,2019-04-13 10:31:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1354576,2019-04-13 10:35:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1354895,2019-04-13 16:00:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1355082,2019-04-13 21:33:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1355534,2019-04-14 11:26:00,飞凤轩[进门],1,允许通过
3298,183298,女,18环境艺术,6603374,1355620,2019-04-14 12:01:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1355759,2019-04-14 13:02:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1355786,2019-04-14 13:22:00,飞凤轩[进门],1,允许通过
3298,183298,女,18环境艺术,6603374,1355960,2019-04-14 00:00:00,飞凤轩[进门],1,允许通过
3298,183298,女,18环境艺术,6603374,1356225,2019-04-14 21:55:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1358681,2019-04-16 18:23:00,飞凤轩[进门],1,允许通过
3298,183298,女,18环境艺术,6603374,1361466,2019-04-18 21:46:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1362543,2019-04-19 18:54:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1365249,2019-04-20 19:13:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1373580,2019-04-26 20:36:00,飞凤轩[出门],1,允许通过
3298,183298,女,18环境艺术,6603374,1373585,2019-04-26 20:40:00,飞凤轩[进门],1,允许通过
3298,183298,女,18环境艺术,6603374,1373819,2019-04-27 07:51:00,飞凤轩[出门],1,允许通过
3299,183299,女,18环境艺术,17954965,1334987,2019-04-05 11:37:00,飞凤轩[出门],1,允许通过
3299,183299,女,18环境艺术,17954965,1335876,2019-04-06 18:22:00,飞凤轩[出门],1,允许通过
3299,183299,女,18环境艺术,17954965,1335894,2019-04-06 18:33:00,飞凤轩[进门],1,允许通过
3299,183299,女,18环境艺术,17954965,1336773,2019-04-07 17:58:00,飞凤轩[出门],1,允许通过
3299,183299,女,18环境艺术,17954965,1339230,2019-04-03 19:09:00,飞凤轩[出门],1,允许通过
3299,183299,女,18环境艺术,17954965,1340725,2019-04-04 18:40:00,飞凤轩[出门],1,允许通过
3299,183299,女,18环境艺术,17954965,1341126,2019-04-02 08:22:00,飞凤轩[出门],1,允许通过
3299,183299,女,18环境艺术,17954965,1343799,2019-04-02 18:13:00,飞凤轩[进门],1,允许通过
3299,183299,女,18环境艺术,17954965,1344877,2019-04-29 18:50:00,飞凤轩[出门],1,允许通过
3299,183299,女,18环境艺术,17954965,1344891,2019-04-29 18:54:00,飞凤轩[进门],1,允许通过
3299,183299,女,18环境艺术,17954965,1348585,2019-04-09 14:14:00,飞凤轩[出门],1,允许通过
3299,183299,女,18环境艺术,17954965,1350290,2019-04-10 21:14:00,飞凤轩[进门],1,允许通过
3299,183299,女,18环境艺术,17954965,1365057,2019-04-20 16:18:00,飞凤轩[出门],1,允许通过
3299,183299,女,18环境艺术,17954965,1369192,2019-04-24 21:15:00,飞凤轩[进门],1,允许通过
3300,183300,女,18环境艺术,17012917,1334566,2019-04-01 21:50:00,飞凤轩[进门],1,允许通过
3300,183300,女,18环境艺术,17012917,1335018,2019-04-05 11:49:00,飞凤轩[出门],1,允许通过
3300,183300,女,18环境艺术,17012917,1335233,2019-04-05 19:16:00,飞凤轩[出门],1,允许通过
3300,183300,女,18环境艺术,17012917,1335236,2019-04-05 19:17:00,飞凤轩[进门],1,允许通过
3300,183300,女,18环境艺术,17012917,1336899,2019-04-07 00:00:00,飞凤轩[进门],1,允许通过
3300,183300,女,18环境艺术,17012917,1343704,2019-04-02 16:18:00,飞凤轩[出门],1,允许通过
3300,183300,女,18环境艺术,17012917,1354085,2019-04-12 00:00:00,飞凤轩[出门],1,允许通过
3300,183300,女,18环境艺术,17012917,1355604,2019-04-14 11:53:00,飞凤轩[出门],1,允许通过
3300,183300,女,18环境艺术,17012917,1355895,2019-04-14 15:34:00,飞凤轩[出门],1,允许通过
3300,183300,女,18环境艺术,17012917,1355897,2019-04-14 15:37:00,飞凤轩[进门],1,允许通过
3300,183300,女,18环境艺术,17012917,1362711,2019-04-19 20:42:00,飞凤轩[出门],1,允许通过
3300,183300,女,18环境艺术,17012917,1365874,2019-04-21 14:17:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1334757,2019-04-05 08:09:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1336769,2019-04-07 17:57:00,飞凤轩[进门],1,允许通过
3302,183302,女,18环境艺术,224662,1336881,2019-04-07 18:52:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1339223,2019-04-03 00:00:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1340889,2019-04-04 20:42:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1348001,2019-04-08 18:51:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1351246,2019-04-11 00:00:00,飞凤轩[进门],1,允许通过
3302,183302,女,18环境艺术,224662,1355945,2019-04-14 19:06:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1356106,2019-04-14 20:36:00,飞凤轩[进门],1,允许通过
3302,183302,女,18环境艺术,224662,1357895,2019-04-15 13:38:00,飞凤轩[进门],1,允许通过
3302,183302,女,18环境艺术,224662,1358057,2019-04-15 00:00:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1358401,2019-04-16 00:18:00,飞凤轩[进门],1,允许通过
3302,183302,女,18环境艺术,224662,1358470,2019-04-16 08:43:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1367804,2019-04-22 19:43:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1367827,2019-04-22 19:59:00,飞凤轩[进门],1,允许通过
3302,183302,女,18环境艺术,224662,1368107,2019-04-23 08:49:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1368235,2019-04-23 00:00:00,飞凤轩[进门],1,允许通过
3302,183302,女,18环境艺术,224662,1368236,2019-04-23 13:03:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1370220,2019-04-25 00:00:00,飞凤轩[出门],1,允许通过
3302,183302,女,18环境艺术,224662,1370297,2019-04-25 00:00:00,飞凤轩[进门],1,允许通过
3303,183303,女,18环境艺术,664038,1334875,2019-04-05 09:54:00,飞凤轩[出门],1,允许通过
3303,183303,女,18环境艺术,664038,1336841,2019-04-07 18:31:00,飞凤轩[进门],1,允许通过
3303,183303,女,18环境艺术,664038,1343819,2019-04-02 18:22:00,飞凤轩[进门],1,允许通过
3303,183303,女,18环境艺术,664038,1351448,2019-04-11 20:56:00,飞凤轩[出门],1,允许通过
3303,183303,女,18环境艺术,664038,1351500,2019-04-11 21:30:00,飞凤轩[进门],1,允许通过
3303,183303,女,18环境艺术,664038,1356045,2019-04-14 00:00:00,飞凤轩[出门],1,允许通过
3303,183303,女,18环境艺术,664038,1356049,2019-04-14 20:02:00,飞凤轩[进门],1,允许通过
3303,183303,女,18环境艺术,664038,1356306,2019-04-14 22:57:00,飞凤轩[进门],1,允许通过
3303,183303,女,18环境艺术,664038,1359196,2019-04-17 09:14:00,飞凤轩[出门],1,允许通过
3303,183303,女,18环境艺术,664038,1362670,2019-04-19 20:12:00,飞凤轩[出门],1,允许通过
3303,183303,女,18环境艺术,664038,1369519,2019-04-25 13:51:00,飞凤轩[出门],1,允许通过
3305,183305,女,18环境艺术,1129606,1334697,2019-04-05 07:23:00,飞凤轩[出门],1,允许通过
3305,183305,女,18环境艺术,1129606,1339173,2019-04-03 18:38:00,飞凤轩[出门],1,允许通过
3305,183305,女,18环境艺术,1129606,1344721,2019-04-29 17:32:00,飞凤轩[出门],1,允许通过
3305,183305,女,18环境艺术,1129606,1344725,2019-04-29 17:33:00,飞凤轩[进门],1,允许通过
3305,183305,女,18环境艺术,1129606,1344847,2019-04-29 18:37:00,飞凤轩[出门],1,允许通过
3305,183305,女,18环境艺术,1129606,1345190,2019-04-29 22:27:00,飞凤轩[进门],1,允许通过
3305,183305,女,18环境艺术,1129606,1350108,2019-04-10 18:30:00,飞凤轩[进门],1,允许通过
3305,183305,女,18环境艺术,1129606,1351502,2019-04-11 21:31:00,飞凤轩[进门],1,允许通过
3305,183305,女,18环境艺术,1129606,1354484,2019-04-13 08:58:00,飞凤轩[出门],1,允许通过
3305,183305,女,18环境艺术,1129606,1354504,2019-04-13 09:09:00,飞凤轩[进门],1,允许通过
3305,183305,女,18环境艺术,1129606,1354516,2019-04-13 09:23:00,飞凤轩[出门],1,允许通过
3305,183305,女,18环境艺术,1129606,1355810,2019-04-14 13:46:00,飞凤轩[出门],1,允许通过
3305,183305,女,18环境艺术,1129606,1356132,2019-04-14 20:54:00,飞凤轩[出门],1,允许通过
3305,183305,女,18环境艺术,1129606,1366095,2019-04-21 19:04:00,飞凤轩[进门],1,允许通过
3305,183305,女,18环境艺术,1129606,1366096,2019-04-21 00:00:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1334519,2019-04-01 21:22:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1335314,2019-04-05 20:36:00,飞凤轩[出门],1,允许通过
3306,183306,女,18环境艺术,1160598,1335321,2019-04-05 20:41:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1339222,2019-04-03 00:00:00,飞凤轩[出门],1,允许通过
3306,183306,女,18环境艺术,1160598,1339490,2019-04-03 22:29:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1340914,2019-04-04 21:09:00,飞凤轩[出门],1,允许通过
3306,183306,女,18环境艺术,1160598,1344957,2019-04-29 19:31:00,飞凤轩[出门],1,允许通过
3306,183306,女,18环境艺术,1160598,1344973,2019-04-29 19:40:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1345852,2019-04-30 20:33:00,飞凤轩[出门],1,允许通过
3306,183306,女,18环境艺术,1160598,1345986,2019-04-30 21:58:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1351426,2019-04-11 20:31:00,飞凤轩[出门],1,允许通过
3306,183306,女,18环境艺术,1160598,1354692,2019-04-13 12:27:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1356117,2019-04-14 20:44:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1358349,2019-04-15 22:22:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1358911,2019-04-16 21:10:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1359188,2019-04-17 00:00:00,飞凤轩[出门],1,允许通过
3306,183306,女,18环境艺术,1160598,1360246,2019-04-17 21:59:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1362675,2019-04-19 20:15:00,飞凤轩[出门],1,允许通过
3306,183306,女,18环境艺术,1160598,1362786,2019-04-19 21:51:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1366093,2019-04-21 19:03:00,飞凤轩[出门],1,允许通过
3306,183306,女,18环境艺术,1160598,1368382,2019-04-23 18:59:00,飞凤轩[出门],1,允许通过
3306,183306,女,18环境艺术,1160598,1368472,2019-04-23 20:19:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1369254,2019-04-24 22:23:00,飞凤轩[进门],1,允许通过
3306,183306,女,18环境艺术,1160598,1369517,2019-04-25 13:50:00,飞凤轩[进门],1,允许通过
3307,183307,女,18环境艺术,1354278,1334738,2019-04-05 07:54:00,飞凤轩[出门],1,允许通过
3307,183307,女,18环境艺术,1354278,1337490,2019-04-03 16:02:00,飞凤轩[出门],1,允许通过
3307,183307,女,18环境艺术,1354278,1348028,2019-04-08 00:00:00,飞凤轩[出门],1,允许通过
3307,183307,女,18环境艺术,1354278,1374055,2019-04-27 11:51:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1335077,2019-04-05 12:22:00,飞凤轩[进门],1,允许通过
3308,183308,女,18环境艺术,17106229,1336946,2019-04-07 19:41:00,飞凤轩[进门],1,允许通过
3308,183308,女,18环境艺术,17106229,1344134,2019-04-02 21:46:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1344202,2019-04-02 22:37:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1344409,2019-04-29 00:00:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1344590,2019-04-29 15:23:00,飞凤轩[进门],1,允许通过
3308,183308,女,18环境艺术,17106229,1344874,2019-04-29 18:49:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1345066,2019-04-29 20:37:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1345114,2019-04-29 21:20:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1345485,2019-04-30 09:54:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1350316,2019-04-10 21:27:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1355431,2019-04-14 00:00:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1356147,2019-04-14 00:00:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1358801,2019-04-16 19:30:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1358862,2019-04-16 00:00:00,飞凤轩[进门],1,允许通过
3308,183308,女,18环境艺术,17106229,1359155,2019-04-17 08:47:00,飞凤轩[出门],1,允许通过
3308,183308,女,18环境艺术,17106229,1365632,2019-04-21 08:32:00,飞凤轩[进门],1,允许通过
3310,183310,女,18环境艺术,1240326,1334756,2019-04-05 08:07:00,飞凤轩[出门],1,允许通过
3310,183310,女,18环境艺术,1240326,1339389,2019-04-03 21:15:00,飞凤轩[进门],1,允许通过
3310,183310,女,18环境艺术,1240326,1344805,2019-04-29 18:17:00,飞凤轩[进门],1,允许通过
3310,183310,女,18环境艺术,1240326,1348002,2019-04-08 18:52:00,飞凤轩[出门],1,允许通过
3310,183310,女,18环境艺术,1240326,1348753,2019-04-09 00:00:00,飞凤轩[出门],1,允许通过
3310,183310,女,18环境艺术,1240326,1348757,2019-04-09 20:12:00,飞凤轩[进门],1,允许通过
3310,183310,女,18环境艺术,1240326,1350299,2019-04-10 21:19:00,飞凤轩[进门],1,允许通过
3310,183310,女,18环境艺术,1240326,1359139,2019-04-17 08:23:00,飞凤轩[出门],1,允许通过
3310,183310,女,18环境艺术,1240326,1361371,2019-04-18 20:47:00,飞凤轩[出门],1,允许通过
3310,183310,女,18环境艺术,1240326,1362790,2019-04-19 21:55:00,飞凤轩[进门],1,允许通过
3310,183310,女,18环境艺术,1240326,1363065,2019-04-20 10:52:00,飞凤轩[出门],1,允许通过
3310,183310,女,18环境艺术,1240326,1363169,2019-04-20 14:48:00,飞凤轩[出门],1,允许通过
3314,183314,女,18环境艺术,1260422,1350287,2019-04-10 21:13:00,飞凤轩[进门],1,允许通过
3314,183314,女,18环境艺术,1260422,1358243,2019-04-15 21:14:00,飞凤轩[进门],1,允许通过
3314,183314,女,18环境艺术,1260422,1359515,2019-04-17 09:24:00,飞凤轩[出门],1,允许通过
3314,183314,女,18环境艺术,1260422,1373996,2019-04-27 11:10:00,飞凤轩[出门],1,允许通过
3314,183314,女,18环境艺术,1260422,1374044,2019-04-27 11:44:00,飞凤轩[进门],1,允许通过
3314,183314,女,18环境艺术,1260422,1374408,2019-04-27 21:43:00,飞凤轩[进门],1,允许通过
3314,183314,女,18环境艺术,1260422,1374827,2019-04-28 21:45:00,飞凤轩[进门],1,允许通过
3315,183315,女,18环境艺术,1237446,1335029,2019-04-05 11:55:00,飞凤轩[出门],1,允许通过
3315,183315,女,18环境艺术,1237446,1335051,2019-04-05 00:00:00,飞凤轩[进门],1,允许通过
3315,183315,女,18环境艺术,1237446,1336446,2019-04-07 12:24:00,飞凤轩[出门],1,允许通过
3315,183315,女,18环境艺术,1237446,1336462,2019-04-07 12:33:00,飞凤轩[进门],1,允许通过
3315,183315,女,18环境艺术,1237446,1337130,2019-04-07 21:56:00,飞凤轩[进门],1,允许通过
3315,183315,女,18环境艺术,1237446,1340712,2019-04-04 18:34:00,飞凤轩[出门],1,允许通过
3315,183315,女,18环境艺术,1237446,1340721,2019-04-04 18:38:00,飞凤轩[进门],1,允许通过
3315,183315,女,18环境艺术,1237446,1344039,2019-04-02 20:28:00,飞凤轩[进门],1,允许通过
3315,183315,女,18环境艺术,1237446,1345634,2019-04-30 16:15:00,飞凤轩[出门],1,允许通过
3315,183315,女,18环境艺术,1237446,1345752,2019-04-30 19:28:00,飞凤轩[出门],1,允许通过
3315,183315,女,18环境艺术,1237446,1355573,2019-04-14 11:42:00,飞凤轩[出门],1,允许通过
3315,183315,女,18环境艺术,1237446,1358690,2019-04-16 18:28:00,飞凤轩[出门],1,允许通过
3315,183315,女,18环境艺术,1237446,1361341,2019-04-18 20:16:00,飞凤轩[进门],1,允许通过
3315,183315,女,18环境艺术,1237446,1365048,2019-04-20 16:08:00,飞凤轩[出门],1,允许通过
3315,183315,女,18环境艺术,1237446,1365049,2019-04-20 00:00:00,飞凤轩[进门],1,允许通过
3315,183315,女,18环境艺术,1237446,1365976,2019-04-21 16:12:00,飞凤轩[出门],1,允许通过
3315,183315,女,18环境艺术,1237446,1366116,2019-04-21 19:16:00,飞凤轩[出门],1,允许通过
3317,183317,女,18环境艺术,1302822,1340964,2019-04-04 21:38:00,飞凤轩[出门],1,允许通过
3317,183317,女,18环境艺术,1302822,1344479,2019-04-29 10:13:00,飞凤轩[出门],1,允许通过
3317,183317,女,18环境艺术,1302822,1345448,2019-04-30 09:24:00,飞凤轩[出门],1,允许通过
3317,183317,女,18环境艺术,1302822,1348191,2019-04-08 21:11:00,飞凤轩[进门],1,允许通过
3317,183317,女,18环境艺术,1302822,1351430,2019-04-11 20:35:00,飞凤轩[出门],1,允许通过
3317,183317,女,18环境艺术,1302822,1353894,2019-04-12 13:21:00,飞凤轩[出门],1,允许通过
3317,183317,女,18环境艺术,1302822,1356111,2019-04-14 20:39:00,飞凤轩[进门],1,允许通过
3317,183317,女,18环境艺术,1302822,1358268,2019-04-15 21:25:00,飞凤轩[出门],1,允许通过
3317,183317,女,18环境艺术,1302822,1359169,2019-04-17 08:54:00,飞凤轩[出门],1,允许通过
3317,183317,女,18环境艺术,1302822,1359733,2019-04-17 00:00:00,飞凤轩[进门],1,允许通过
3317,183317,女,18环境艺术,1302822,1362580,2019-04-19 19:14:00,飞凤轩[出门],1,允许通过
3317,183317,女,18环境艺术,1302822,1362797,2019-04-19 22:00:00,飞凤轩[出门],1,允许通过
3317,183317,女,18环境艺术,1302822,1373795,2019-04-27 07:16:00,飞凤轩[出门],1,允许通过
3320,183320,女,18环境艺术,17711461,1334392,2019-04-01 19:15:00,飞凤轩[出门],1,允许通过
3320,183320,女,18环境艺术,17711461,1334970,2019-04-05 11:26:00,飞凤轩[出门],1,允许通过
3320,183320,女,18环境艺术,17711461,1335009,2019-04-05 11:45:00,飞凤轩[进门],1,允许通过
3320,183320,女,18环境艺术,17711461,1335017,2019-04-05 11:48:00,飞凤轩[出门],1,允许通过
3320,183320,女,18环境艺术,17711461,1335558,2019-04-06 09:06:00,飞凤轩[出门],1,允许通过
3320,183320,女,18环境艺术,17711461,1335567,2019-04-06 00:00:00,飞凤轩[进门],1,允许通过
3320,183320,女,18环境艺术,17711461,1335698,2019-04-06 14:53:00,飞凤轩[出门],1,允许通过
3320,183320,女,18环境艺术,17711461,1336328,2019-04-07 00:00:00,飞凤轩[进门],1,允许通过
3320,183320,女,18环境艺术,17711461,1340718,2019-04-04 18:36:00,飞凤轩[进门],1,允许通过
3320,183320,女,18环境艺术,17711461,1344089,2019-04-02 21:13:00,飞凤轩[出门],1,允许通过
3320,183320,女,18环境艺术,17711461,1344155,2019-04-02 22:07:00,飞凤轩[进门],1,允许通过
3320,183320,女,18环境艺术,17711461,1344972,2019-04-29 19:40:00,飞凤轩[出门],1,允许通过
3320,183320,女,18环境艺术,17711461,1345721,2019-04-30 00:00:00,飞凤轩[出门],1,允许通过
3320,183320,女,18环境艺术,17711461,1345930,2019-04-30 21:24:00,飞凤轩[进门],1,允许通过
3320,183320,女,18环境艺术,17711461,1348481,2019-04-09 10:17:00,飞凤轩[出门],1,允许通过
