顾客编号,1月消费总额,2月消费总额,3月消费总额,4月消费总额,1月消费天数,2月消费天数,3月消费天数,4月消费天数
1369,0.0,2.58084,0.0,0.0,0,2,0,0
1370,0.0,57.72839999999999,0.0,0.0,0,8,0,0
1371,0.0,243.09924,0.0,0.0,0,18,0,0
1372,0.0,60.1324,106.53,0.0,0,7,1,0
1373,0.0,152.6,0.0,0.0,0,10,0,0
1374,0.0,113.30000000000001,255.0,0.0,0,10,14,0
1375,0.0,165.4,0.0,0.0,0,7,0,0
1376,0.0,339.3,0.0,0.0,0,5,0,0
1377,0.0,24.799599999999998,0.0,0.0,0,3,0,0
1378,0.0,39.7836,20.5,0.0,0,6,2,0
1379,0.0,38.209920000000004,0.0,0.0,0,8,0,0
1380,0.0,42.4,0.0,0.0,0,7,0,0
1381,0.0,260.0,0.0,0.0,0,5,0,0
1382,0.0,47.0464,0.0,0.0,0,4,0,0
1383,0.0,47.1,0.0,0.0,0,3,0,0
1384,0.0,139.71107999999998,0.0,0.0,0,8,0,0
1385,0.0,2475.4,0.0,0.0,0,10,0,0
1386,0.0,90.63412,118.16384,0.0,0,11,7,0
1387,0.0,27.62068,45.289719999999996,0.0,0,3,7,0
1388,0.0,83.10452,134.10944,18.975839999999998,0,5,14,2
1389,0.0,132.79772,0.0,21.59776,0,6,0,2
1390,0.0,54.3,0.0,0.0,0,2,0,0
1391,0.0,69.592,29.7616,0.0,0,5,1,0
1392,0.0,24.94464,0.0,0.0,0,3,0,0
1393,0.0,33.8,8.5,0.0,0,4,1,0
1394,0.0,16.454720000000002,0.0,0.0,0,2,0,0
1395,0.0,61.56616,0.0,25.6,0,12,0,2
1396,0.0,80.5536,0.0,0.0,0,6,0,0
1397,0.0,66.07244,0.0,0.0,0,7,0,0
1398,0.0,133.82554000000002,5.3,0.0,0,18,1,0
1399,0.0,41.75304,79.4,0.0,0,4,12,0
1400,0.0,99.86600000000001,0.0,0.0,0,4,0,0
1401,0.0,9.7,0.0,0.0,0,1,0,0
1402,0.0,40.43312,66.648,0.0,0,7,13,0
1403,0.0,174.14220000000003,0.0,150.24928000000003,0,21,0,16
1404,0.0,98.5,0.0,0.0,0,5,0,0
1405,0.0,69.7666,0.0,0.0,0,3,0,0
1406,0.0,35.96708,0.0,0.0,0,4,0,0
1407,0.0,16.63244,0.0,0.0,0,6,0,0
1408,0.0,76.05496000000001,0.0,0.0,0,7,0,0
1409,0.0,343.8999999999999,65.87962,10.386959999999998,0,12,5,1
1410,0.0,8.94952,0.0,0.0,0,5,0,0
1411,0.0,25.1,0.0,0.0,0,2,0,0
1412,0.0,50.2,0.0,0.0,0,2,0,0
1413,0.0,73.45519999999999,179.79932,0.0,0,9,7,0
1414,0.0,15.5,0.0,0.0,0,2,0,0
1415,0.0,20.3,0.0,0.0,0,1,0,0
1416,0.0,5.3,0.0,0.0,0,1,0,0
1417,0.0,18.41936,0.0,0.0,0,6,0,0
1418,0.0,127.2,0.0,0.0,0,14,0,0
1419,0.0,34.981,0.0,0.0,0,5,0,0
1420,0.0,338.8736,0.0,0.0,0,27,0,0
1421,0.0,44.670959999999994,0.0,30.200000000000003,0,10,0,3
1422,0.0,6.9,0.0,0.0,0,1,0,0
1423,0.0,304.9,0.0,0.0,0,5,0,0
1424,0.0,63.0254,0.0,0.0,0,15,0,0
1425,0.0,72.05279999999999,33.28264,0.0,0,8,3,0
1426,0.0,83.70844,0.0,0.0,0,3,0,0
1427,0.0,28.901600000000002,0.0,0.0,0,6,0,0
1428,0.0,37.7,0.0,0.0,0,3,0,0
1429,0.0,55.0,0.0,0.0,0,1,0,0
1430,0.0,21.306200000000004,0.0,0.0,0,7,0,0
1431,0.0,129.20000000000002,0.0,0.0,0,4,0,0
1432,0.0,186.66307999999998,58.431999999999995,181.38244,0,22,8,29
1433,0.0,16.7182,57.3036,0.0,0,6,2,0
1434,0.0,189.126,0.0,0.0,0,7,0,0
1435,0.0,25.700000000000003,0.0,0.0,0,4,0,0
1436,0.0,105.8,63.8,0.0,0,3,5,0
1437,0.0,6.9708,0.0,0.0,0,2,0,0
1438,0.0,163.3,0.0,0.0,0,4,0,0
1439,0.0,41.5,115.75568,0.0,0,2,10,0
1440,0.0,23.5,0.0,0.0,0,3,0,0
1441,0.0,128.10000000000002,0.0,0.0,0,9,0,0
1442,0.0,364.8845000000001,164.64944,30.6669,0,23,8,6
1443,0.0,28.195,0.0,0.0,0,3,0,0
1444,0.0,328.60328,125.84328000000001,118.69279999999998,0,17,12,10
1445,0.0,61.15279999999999,0.0,10.4,0,2,0,1
1446,0.0,15.2024,0.0,0.0,0,3,0,0
1447,0.0,70.756,0.0,0.0,0,4,0,0
1448,0.0,491.4,0.0,0.0,0,2,0,0
1449,0.0,45.4,35.0,0.0,0,6,4,0
1450,0.0,97.80000000000003,0.0,0.0,0,10,0,0
1451,0.0,20.3,77.89296000000002,0.0,0,2,13,0
1452,0.0,42.7,74.08128,61.796400000000006,0,1,12,7
1453,0.0,76.9,0.0,99.06201999999999,0,10,0,10
1454,0.0,113.5,0.0,31.284599999999998,0,7,0,5
1455,0.0,44.932,0.0,81.55095999999999,0,6,0,7
1456,0.0,35.63496,0.0,0.0,0,7,0,0
1457,0.0,77.2,0.0,41.5,0,7,0,3
1458,0.0,21.252000000000002,0.0,0.0,0,3,0,0
1459,0.0,343.31843999999995,0.0,227.32144000000005,0,8,0,30
1460,0.0,9.12056,64.7,0.0,0,2,3,0
1461,0.0,34.22712,0.0,0.0,0,3,0,0
1462,0.0,46.2496,87.16028,123.39903999999997,0,7,8,12
1463,0.0,487.5439999999999,0.0,0.0,0,11,0,0
1464,0.0,34.67308,31.8,0.0,0,5,7,0
1465,0.0,80.40528,0.0,46.19460000000001,0,6,0,11
1466,0.0,149.85424,0.0,0.0,0,9,0,0
1467,0.0,110.0,0.0,0.0,0,1,0,0
1468,0.0,123.21956,0.0,0.0,0,3,0,0
1469,0.0,245.70464000000004,207.03576,241.60242000000005,0,9,12,24
1470,0.0,48.7,113.73956,322.84875999999997,0,5,10,29
1471,0.0,10.5,28.02552,160.98999999999998,0,2,3,13
1472,0.0,5.468,0.0,0.0,0,2,0,0
1473,0.0,319.0,0.0,0.0,0,4,0,0
1474,0.0,172.20000000000002,0.0,0.0,0,19,0,0
1475,0.0,57.76112,0.0,40.312000000000005,0,5,0,4
1476,0.0,206.65857999999997,55.217220000000005,45.3994,0,14,8,7
1477,0.0,34.0,0.0,0.0,0,4,0,0
1478,0.0,115.97064000000002,117.07000000000002,0.0,0,23,16,0
1479,0.0,76.5912,0.0,0.0,0,9,0,0
1480,0.0,186.4,0.0,0.0,0,7,0,0
1481,0.0,30.700000000000003,0.0,0.0,0,3,0,0
1482,0.0,351.284,0.0,148.03528,0,7,0,9
1483,0.0,28.9,0.0,0.0,0,2,0,0
1484,0.0,145.20000000000002,0.0,0.0,0,10,0,0
1485,0.0,36.8,0.0,0.0,0,2,0,0
1486,0.0,146.1208,0.0,24.8872,0,9,0,4
1487,0.0,106.8,0.0,0.0,0,4,0,0
1488,0.0,108.9,0.0,0.0,0,2,0,0
1489,0.0,189.10520000000002,0.0,0.0,0,8,0,0
1490,0.0,94.0,0.0,161.0,0,2,0,3
1491,0.0,19.224,112.50800000000001,0.0,0,5,16,0
1492,0.0,54.123599999999996,0.0,0.0,0,3,0,0
1493,0.0,40.15412,0.0,0.0,0,8,0,0
1494,0.0,39.8,0.0,0.0,0,2,0,0
1495,0.0,209.56607999999997,0.0,58.0,0,11,0,6
1496,0.0,116.8636,0.0,0.0,0,7,0,0
1497,0.0,104.48404000000001,14.833680000000001,0.0,0,12,2,0
1498,0.0,129.9,38.4,0.0,0,3,6,0
1499,0.0,162.90000000000003,0.0,0.0,0,9,0,0
1500,0.0,190.5,0.0,0.0,0,10,0,0
1501,0.0,610.5559999999999,267.28516,26.799999999999997,0,19,7,2
1502,0.0,90.80680000000001,0.0,0.0,0,7,0,0
1503,0.0,162.4,0.0,0.0,0,7,0,0
1504,0.0,117.7,0.0,0.0,0,4,0,0
1505,0.0,65.4,0.0,0.0,0,5,0,0
1506,0.0,15.9,0.0,20.351280000000003,0,1,0,5
1507,0.0,101.28312,0.0,0.0,0,13,0,0
1508,0.0,146.35680000000002,0.0,0.0,0,22,0,0
1509,0.0,242.5180000000001,106.708,70.52000000000001,0,22,8,6
1510,0.0,119.20080000000003,0.0,0.0,0,13,0,0
1511,0.0,231.0,0.0,0.0,0,4,0,0
1512,0.0,158.89856,136.61188,410.57275999999996,0,8,20,20
1513,0.0,112.11120000000001,0.0,0.0,0,10,0,0
1514,0.0,99.59199999999998,0.0,0.0,0,2,0,0
1515,0.0,51.709199999999996,0.0,0.0,0,6,0,0
1516,0.0,55.39742,0.0,31.2,0,9,0,3
1517,0.0,249.50000000000003,0.0,0.0,0,6,0,0
1518,0.0,32.95952,0.0,0.0,0,7,0,0
1519,0.0,85.66359999999999,0.0,0.0,0,9,0,0
1520,0.0,264.973,0.0,0.0,0,11,0,0
1521,0.0,59.357279999999996,61.744440000000004,63.776239999999994,0,7,11,8
1522,0.0,35.09312,52.51256000000001,33.516,0,4,7,2
1523,0.0,231.95440000000002,0.0,0.0,0,6,0,0
1524,0.0,207.55512,13.9284,0.0,0,14,5,0
1525,0.0,118.29999999999998,0.0,0.0,0,17,0,0
1526,0.0,53.4,0.0,0.0,0,1,0,0
1527,0.0,17.9,0.0,0.0,0,1,0,0
1528,0.0,104.60000000000001,74.4,64.69999999999999,0,11,2,2
1529,0.0,168.8,0.0,0.0,0,6,0,0
1530,0.0,110.144,0.0,0.0,0,4,0,0
1531,0.0,22.3888,0.0,0.0,0,2,0,0
1532,0.0,53.3,0.0,0.0,0,5,0,0
1533,0.0,298.49999999999994,0.0,0.0,0,5,0,0
1534,0.0,255.0,0.0,0.0,0,4,0,0
1535,0.0,125.7,41.6,0.0,0,12,5,0
1536,0.0,24.072960000000002,0.0,0.0,0,2,0,0
1537,0.0,68.5,57.7,0.0,0,4,4,0
1538,0.0,214.60000000000002,0.0,0.0,0,3,0,0
1539,0.0,50.5,0.0,0.0,0,6,0,0
1540,0.0,102.4206,0.0,0.0,0,7,0,0
1541,0.0,745.8999999999999,0.0,0.0,0,6,0,0
1542,0.0,132.1,8.9,16.752380000000002,0,4,1,3
1543,0.0,180.8,0.0,0.0,0,5,0,0
1544,0.0,120.82172000000003,177.5172,87.0844,0,16,27,11
1545,0.0,64.1426,0.0,0.0,0,4,0,0
1546,0.0,18.32824,16.696520000000003,0.0,0,4,6,0
1547,0.0,57.9,0.0,0.0,0,2,0,0
1548,0.0,288.0,196.2,0.0,0,1,5,0
1549,0.0,106.2,0.0,0.0,0,3,0,0
1550,0.0,120.0,0.0,0.0,0,1,0,0
1551,0.0,63.4,0.0,0.0,0,2,0,0
1552,0.0,13.8,0.0,0.0,0,2,0,0
1553,0.0,39.72568,483.62877999999984,32.53888,0,1,30,6
1554,0.0,104.01148,0.0,0.0,0,13,0,0
1555,0.0,61.0,0.0,0.0,0,8,0,0
1556,0.0,248.02071999999998,0.0,0.0,0,7,0,0
1557,0.0,348.6,0.0,0.0,0,4,0,0
1558,0.0,60.9588,0.0,0.0,0,5,0,0
1559,0.0,313.31564000000003,399.69756,274.73116,0,35,55,20
1560,0.0,278.3777,75.72840000000001,0.0,0,17,4,0
1561,0.0,407.56336000000005,268.30000000000007,243.0,0,10,15,15
1562,0.0,286.92454,328.30098000000004,0.0,0,49,49,0
1563,0.0,100.5,0.0,0.0,0,13,0,0
1564,0.0,91.306,0.0,0.0,0,11,0,0
1565,0.0,119.5,6.8,125.3,0,10,1,3
1566,0.0,404.7,0.0,0.0,0,6,0,0
1567,0.0,153.49836,127.3,0.0,0,19,9,0
1568,0.0,128.01080000000002,0.0,0.0,0,14,0,0
1569,0.0,264.52819999999997,0.0,0.0,0,7,0,0
1570,0.0,63.66648,0.0,0.0,0,11,0,0
1571,0.0,76.944,630.9117,0.0,0,5,19,0
1572,0.0,86.4,39.730720000000005,22.373320000000003,0,5,4,3
1573,0.0,238.06080000000003,0.0,0.0,0,17,0,0
1574,0.0,195.35960000000003,0.0,0.0,0,26,0,0
1575,0.0,35.2,329.94659999999993,12.05316,0,5,17,2
1576,0.0,253.8824,0.0,0.0,0,8,0,0
1577,0.0,113.4,0.0,0.0,0,2,0,0
1578,0.0,27.064,0.0,0.0,0,1,0,0
1579,0.0,16.3,0.0,24.68524,0,2,0,3
1580,0.0,58.599999999999994,0.0,41.74304,0,3,0,5
1581,0.0,21.7,0.0,13.9,0,4,0,2
1582,0.0,319.0,0.0,0.0,0,4,0,0
1583,0.0,60.60039999999999,0.0,0.0,0,7,0,0
1584,0.0,61.9304,0.0,21.4408,0,6,0,5
1585,0.0,103.0,0.0,9.0,0,3,0,1
1586,0.0,30.68112,0.0,0.0,0,3,0,0
1587,0.0,205.8,0.0,0.0,0,2,0,0
1588,0.0,246.0,0.0,0.0,0,1,0,0
1589,0.0,22.3,0.0,0.0,0,1,0,0
1590,0.0,33.18599999999999,0.0,0.0,0,2,0,0
1591,0.0,65.4,0.0,0.0,0,6,0,0
1592,0.0,143.78816,0.0,0.0,0,22,0,0
1593,0.0,51.01784000000001,0.0,0.0,0,7,0,0
1594,0.0,1563.9,0.0,0.0,0,3,0,0
1595,0.0,75.68723999999997,0.0,182.54224,0,20,0,12
1596,0.0,129.10000000000002,151.24332000000004,51.08,0,6,18,3
1597,0.0,26.237519999999996,0.0,0.0,0,6,0,0
1598,0.0,96.8918,24.112,0.0,0,16,2,0
1599,0.0,336.8,0.0,0.0,0,3,0,0
1600,0.0,161.816,0.0,0.0,0,6,0,0
1601,0.0,61.044,0.0,0.0,0,9,0,0
1602,0.0,108.99824000000001,30.523200000000003,0.0,0,14,3,0
1603,0.0,84.4436,94.66228,62.46096,0,7,10,6
1604,0.0,88.19999999999999,0.0,0.0,0,13,0,0
1605,0.0,48.85119999999999,0.0,25.96664,0,8,0,5
1606,0.0,20.7,0.0,0.0,0,4,0,0
1607,0.0,20.8,0.0,0.0,0,3,0,0
1608,0.0,79.9,119.0,0.0,0,9,2,0
1609,0.0,112.86840000000001,188.7,0.0,0,6,4,0
1610,0.0,5.9,0.0,0.0,0,1,0,0
1611,0.0,259.4,0.0,0.0,0,4,0,0
1612,0.0,255.51076,30.27026,49.1,0,12,5,3
1613,0.0,179.7,61.60052,38.18534,0,3,5,6
1614,0.0,618.0999999999999,0.0,0.0,0,11,0,0
1615,0.0,118.0,0.0,0.0,0,5,0,0
1616,0.0,135.00769999999997,0.0,52.8868,0,23,0,6
1617,0.0,17.53872,0.0,0.0,0,1,0,0
1618,0.0,45.199999999999996,0.0,0.0,0,4,0,0
1619,0.0,99.7,0.0,0.0,0,5,0,0
1620,0.0,61.3,0.0,0.0,0,6,0,0
1621,0.0,34.96208,0.0,0.0,0,6,0,0
1622,0.0,102.348,200.28056000000004,69.2,0,2,28,8
1623,0.0,216.9,0.0,19.9,0,4,0,3
1624,0.0,177.0,0.0,0.0,0,2,0,0
1625,0.0,62.62915999999999,0.0,0.0,0,4,0,0
1626,0.0,34.0,0.0,0.0,0,4,0,0
1627,0.0,142.51272,0.0,0.0,0,13,0,0
1628,0.0,170.39999999999998,0.0,0.0,0,7,0,0
1629,0.0,166.8,179.10000000000002,0.0,0,3,12,0
1630,0.0,240.84840000000003,0.0,0.0,0,18,0,0
1631,0.0,55.853120000000004,36.689960000000006,371.01748,0,3,13,24
1632,0.0,182.4,0.0,0.0,0,2,0,0
1633,0.0,80.6,0.0,0.0,0,10,0,0
1634,0.0,40.8,31.8,0.0,0,4,1,0
1635,0.0,33.199999999999996,0.0,0.0,0,4,0,0
1636,0.0,63.8,0.0,0.0,0,2,0,0
1637,0.0,117.0,0.0,0.0,0,1,0,0
1638,0.0,45.900000000000006,22.78232,0.0,0,3,5,0
1639,0.0,3.7651199999999996,0.0,102.72500000000001,0,1,0,11
1640,0.0,185.15008,28.5,175.1342,0,15,3,21
1641,0.0,3.9,0.0,33.5,0,1,0,4
1642,0.0,58.8,0.0,0.0,0,1,0,0
1643,0.0,75.5,0.0,0.0,0,5,0,0
1644,0.0,56.53736,0.0,0.0,0,11,0,0
1645,0.0,122.0,0.0,0.0,0,2,0,0
1646,0.0,127.17616000000004,0.0,0.0,0,16,0,0
1647,0.0,80.9,0.0,0.0,0,2,0,0
1648,0.0,228.9,0.0,0.0,0,5,0,0
1649,0.0,47.760799999999996,17.4,41.54368,0,4,3,11
1650,0.0,68.9,0.0,0.0,0,2,0,0
1651,0.0,122.5,0.0,0.0,0,3,0,0
1652,0.0,97.70000000000002,0.0,0.0,0,2,0,0
1653,0.0,46.63324,0.0,82.47240000000001,0,9,0,11
1654,0.0,53.35128,0.0,0.0,0,8,0,0
1655,0.0,40.598200000000006,0.0,0.0,0,6,0,0
1656,0.0,98.4,86.8684,0.0,0,1,3,0
1657,0.0,32.9,0.0,0.0,0,1,0,0
1658,0.0,97.60000000000002,0.0,0.0,0,16,0,0
1659,0.0,157.8,0.0,0.0,0,2,0,0
1660,0.0,10.8,0.0,0.0,0,3,0,0
1661,0.0,39.3116,0.0,30.0,0,4,0,3
1662,0.0,28.9,55.77748,0.0,0,2,5,0
1663,0.0,91.9,0.0,0.0,0,2,0,0
1664,0.0,36.0828,0.0,0.0,0,11,0,0
1665,0.0,147.71784,0.0,0.0,0,11,0,0
1666,0.0,138.3,0.0,0.0,0,4,0,0
1667,0.0,57.0,0.0,0.0,0,1,0,0
1668,0.0,94.6,76.94432,0.0,0,21,7,0
1669,0.0,91.50000000000001,0.0,0.0,0,8,0,0
1670,0.0,37.81759999999999,70.25993999999999,0.0,0,8,14,0
1671,0.0,22.53292,0.0,215.52268,0,6,0,10
1672,0.0,17.8204,0.0,0.0,0,1,0,0
1673,0.0,102.0,0.0,0.0,0,4,0,0
1674,0.0,107.03019999999998,29.96096,0.0,0,13,4,0
1675,0.0,14.200000000000001,0.0,0.0,0,2,0,0
1676,0.0,81.24000000000001,11.4,98.87583999999998,0,9,2,13
1677,0.0,85.8,33.808,0.0,0,2,2,0
1678,0.0,9.3016,0.0,0.0,0,5,0,0
1679,0.0,65.65075999999999,151.7516,0.0,0,3,4,0
1680,0.0,53.3,0.0,0.0,0,7,0,0
1681,0.0,13.7,0.0,28.0,0,5,0,3
1682,0.0,103.4,0.0,0.0,0,2,0,0
1683,0.0,80.9,0.0,0.0,0,2,0,0
1684,0.0,45.210679999999996,0.0,0.0,0,4,0,0
1685,0.0,206.0,0.0,0.0,0,1,0,0
1686,0.0,100.8,0.0,0.0,0,2,0,0
1687,0.0,37.545840000000005,194.7564,56.73944,0,6,10,5
1688,0.0,184.61624,0.0,28.5,0,12,0,3
1689,0.0,30.000000000000004,0.0,0.0,0,8,0,0
1690,0.0,24.6,0.0,0.0,0,3,0,0
1691,0.0,190.70000000000002,0.0,0.0,0,15,0,0
1692,0.0,73.70936,55.033500000000004,0.0,0,11,5,0
1693,0.0,33.92448,0.0,0.0,0,9,0,0
1694,0.0,21.5968,0.0,199.73691999999997,0,3,0,20
1695,0.0,82.19999999999999,0.0,0.0,0,5,0,0
1696,0.0,170.60000000000002,17.115299999999998,0.0,0,6,6,0
1697,0.0,50.83624,0.0,0.0,0,5,0,0
1698,0.0,8.97672,0.0,0.0,0,1,0,0
1699,0.0,77.0,77.64244,0.0,0,2,8,0
1700,0.0,83.25,0.0,0.0,0,8,0,0
1701,0.0,104.504,35.8,0.0,0,8,5,0
1702,0.0,37.80164,0.0,0.0,0,4,0,0
1703,0.0,50.8,95.70000000000002,0.0,0,4,10,0
1704,0.0,106.80199999999999,0.0,0.0,0,9,0,0
1705,0.0,21.138,0.0,0.0,0,7,0,0
1706,0.0,97.87634000000001,0.0,0.0,0,10,0,0
1707,0.0,19.9,0.0,0.0,0,2,0,0
1708,0.0,184.35786,0.0,0.0,0,29,0,0
1709,0.0,32.9,0.0,0.0,0,1,0,0
1710,0.0,31.86,0.0,0.0,0,1,0,0
1711,0.0,71.30000000000001,0.0,0.0,0,2,0,0
1712,0.0,31.900000000000002,63.10458,137.8,0,6,15,4
1713,0.0,20.9,0.0,0.0,0,1,0,0
1714,0.0,38.9,0.0,0.0,0,1,0,0
1715,0.0,76.61456,0.0,67.62039999999999,0,8,0,6
1716,0.0,72.71464000000002,0.0,0.0,0,14,0,0
1717,0.0,55.8,0.0,13.100000000000001,0,3,0,3
1718,0.0,96.9884,0.0,0.0,0,14,0,0
1719,0.0,60.99404,141.53424,0.0,0,10,12,0
1720,0.0,35.1848,0.0,0.0,0,8,0,0
1721,0.0,106.66000000000001,0.0,0.0,0,9,0,0
1722,0.0,7.29524,46.03,0.0,0,4,2,0
1723,0.0,54.16324,0.0,0.0,0,4,0,0
1724,0.0,57.13152,52.23616,111.0952,0,10,3,10
1725,0.0,27.28912,20.06904,0.0,0,5,3,0
1726,0.0,22.0016,0.0,86.70000000000003,0,2,0,2
1727,0.0,21.9,77.02848000000002,0.0,0,4,7,0
1728,0.0,54.7,0.0,0.0,0,5,0,0
1729,0.0,36.2,0.0,0.0,0,3,0,0
1730,0.0,99.5,99.45792000000002,155.65084000000002,0,6,6,14
1731,0.0,74.18746000000002,93.65807999999998,62.876,0,9,6,7
1732,0.0,18.8496,0.0,0.0,0,2,0,0
1733,0.0,12.8,127.70112000000002,158.96884000000003,0,1,22,21
1734,0.0,20.0,98.0,0.0,0,1,3,0
1735,0.0,58.9,0.0,0.0,0,2,0,0
1736,0.0,72.0,0.0,0.0,0,1,0,0
1737,0.0,109.9,200.20000000000002,0.0,0,1,8,0
1738,0.0,248.10000000000002,0.0,0.0,0,11,0,0
1739,0.0,97.10000000000001,0.0,0.0,0,7,0,0
1740,0.0,45.8668,0.0,0.0,0,6,0,0
1741,0.0,19.9,0.0,0.0,0,2,0,0
1742,0.0,51.30824,22.599999999999998,0.0,0,3,4,0
1743,0.0,84.48839999999998,80.90520000000001,79.72516,0,12,13,4
1744,0.0,34.3,0.0,0.0,0,4,0,0
1745,0.0,41.5,0.0,0.0,0,3,0,0
1746,0.0,53.8,0.0,0.0,0,5,0,0
1747,0.0,14.29088,0.0,0.0,0,5,0,0
1748,0.0,6.96704,119.7356,182.84404,0,3,16,20
1749,0.0,6.137600000000001,23.0384,0.0,0,2,5,0
1750,0.0,25.4,0.0,0.0,0,2,0,0
1751,0.0,11.56668,167.76906000000002,35.5,0,1,13,4
1752,0.0,18.79216,17.36892,0.0,0,5,4,0
1753,0.0,39.0068,0.0,0.0,0,2,0,0
1754,0.0,40.697680000000005,0.0,0.0,0,7,0,0
1755,0.0,90.3776,0.0,45.00612000000001,0,10,0,6
1756,0.0,67.81703999999999,19.4,0.0,0,12,3,0
1757,0.0,14.8,64.9,51.699999999999996,0,3,15,8
1758,0.0,130.9,0.0,0.0,0,3,0,0
1759,0.0,23.01052,0.0,46.5,0,4,0,3
1760,0.0,10.52488,0.0,0.0,0,3,0,0
1761,0.0,47.94464000000001,146.46992,0.0,0,12,21,0
1762,0.0,29.299999999999997,0.0,54.5,0,3,0,2
1763,0.0,118.8,0.0,0.0,0,2,0,0
1764,0.0,52.01724,0.0,0.0,0,2,0,0
1765,0.0,61.179199999999994,240.44332000000006,299.96734,0,8,46,51
1766,0.0,205.39999999999998,0.0,0.0,0,6,0,0
1767,0.0,39.69,84.20764,0.0,0,2,5,0
1768,0.0,35.57692,0.0,0.0,0,4,0,0
1769,0.0,50.52232,67.92776,0.0,0,11,9,0
1770,0.0,21.86,0.0,0.0,0,2,0,0
1771,0.0,5.3,0.0,0.0,0,1,0,0
1772,0.0,61.361599999999996,0.0,0.0,0,3,0,0
1773,0.0,80.47999999999999,16.2348,0.0,0,3,1,0
1774,0.0,0.0,92.42436000000001,261.47687999999994,0,0,31,27
1775,0.0,0.0,4.8,0.0,0,0,3,0
1776,0.0,0.0,57.836000000000006,0.0,0,0,8,0
1777,0.0,0.0,122.36710000000001,0.0,0,0,14,0
1778,0.0,0.0,143.50000000000003,0.0,0,0,19,0
1779,0.0,0.0,72.93152000000002,0.0,0,0,4,0
1780,0.0,0.0,158.0,0.0,0,0,3,0
1781,0.0,0.0,50.1288,0.0,0,0,2,0
1782,0.0,0.0,181.20000000000005,71.65755999999999,0,0,5,13
1783,0.0,0.0,40.1376,0.0,0,0,5,0
1784,0.0,0.0,371.89798,0.0,0,0,21,0
1785,0.0,0.0,10.218,0.0,0,0,3,0
1786,0.0,0.0,93.6,0.0,0,0,4,0
1787,0.0,0.0,133.03359999999998,77.1,0,0,14,8
1788,0.0,0.0,27.899040000000007,0.0,0,0,5,0
1789,0.0,0.0,110.60000000000001,0.0,0,0,5,0
1790,0.0,0.0,24.3236,0.0,0,0,5,0
1791,0.0,0.0,27.41276,31.5044,0,0,6,3
1792,0.0,0.0,103.3756,0.0,0,0,12,0
1793,0.0,0.0,38.6,21.700000000000003,0,0,7,3
1794,0.0,0.0,33.2,146.72240000000002,0,0,4,7
1795,0.0,0.0,51.399359999999994,0.0,0,0,12,0
1796,0.0,0.0,13.9964,0.0,0,0,4,0
1797,0.0,0.0,23.097880000000004,0.0,0,0,5,0
1798,0.0,0.0,106.8,0.0,0,0,8,0
1799,0.0,0.0,39.567840000000004,22.700000000000003,0,0,6,3
1800,0.0,0.0,3.8784,0.0,0,0,1,0
1801,0.0,0.0,23.8,0.0,0,0,3,0
1802,0.0,0.0,67.4304,0.0,0,0,2,0
1803,0.0,0.0,34.6,0.0,0,0,4,0
1804,0.0,0.0,39.739200000000004,0.0,0,0,3,0
1805,0.0,0.0,45.8,0.0,0,0,8,0
1806,0.0,0.0,256.6,0.0,0,0,4,0
1807,0.0,0.0,30.356320000000004,0.0,0,0,5,0
1808,0.0,0.0,70.32159999999999,0.0,0,0,3,0
1809,0.0,0.0,17.08824,0.0,0,0,2,0
1810,0.0,0.0,102.62588,0.0,0,0,6,0
1811,0.0,0.0,25.00228,0.0,0,0,8,0
1812,0.0,0.0,83.25019999999999,164.91752000000005,0,0,25,27
1813,0.0,0.0,40.55239999999999,33.800000000000004,0,0,4,5
1814,0.0,0.0,44.099999999999994,0.0,0,0,3,0
1815,0.0,0.0,227.15104000000005,0.0,0,0,24,0
1816,0.0,0.0,68.94608,12.4,0,0,11,2
1817,0.0,0.0,15.47268,36.57368,0,0,2,4
1818,0.0,0.0,170.18652000000006,67.57164,0,0,24,9
1819,0.0,0.0,29.019199999999998,0.0,0,0,3,0
1820,0.0,0.0,45.4175,0.0,0,0,13,0
1821,0.0,0.0,5.8,0.0,0,0,1,0
1822,0.0,0.0,25.0,0.0,0,0,3,0
1823,0.0,0.0,37.036,29.064,0,0,9,5
1824,0.0,0.0,66.2388,0.0,0,0,9,0
1825,0.0,0.0,55.371599999999994,13.9,0,0,2,2
1826,0.0,0.0,20.8,0.0,0,0,2,0
1827,0.0,0.0,11.3,0.0,0,0,2,0
1828,0.0,0.0,46.181439999999995,0.0,0,0,7,0
1829,0.0,0.0,50.48252,0.0,0,0,13,0
1830,0.0,0.0,17.107200000000002,79.3144,0,0,3,3
1831,0.0,0.0,40.0,0.0,0,0,5,0
1832,0.0,0.0,102.07472000000001,0.0,0,0,5,0
1833,0.0,0.0,28.771099999999997,0.0,0,0,4,0
1834,0.0,0.0,44.488,20.9,0,0,4,2
1835,0.0,0.0,50.239599999999996,0.0,0,0,3,0
1836,0.0,0.0,159.12228000000002,24.34888,0,0,19,7
1837,0.0,0.0,22.7,0.0,0,0,2,0
1838,0.0,0.0,26.02396,0.0,0,0,7,0
1839,0.0,0.0,356.1061599999999,136.31824000000003,0,0,37,31
1840,0.0,0.0,145.5043,0.0,0,0,16,0
1841,0.0,0.0,57.6,0.0,0,0,1,0
1842,0.0,0.0,2.5,0.0,0,0,1,0
1843,0.0,0.0,63.676,0.0,0,0,7,0
